"         ""UTC_ABS_TIME""",ABS_TIME,ABS_SEC,NA,NA,NA,STREAM,SEQ_CNTR,TYPE,SHELL_P,INLET_T,H2CL_P,H2RES_P,H2_T,GC1_T,GC2_T,GC3_T,EC1_T,ACP_P,ACP_T,GMT_S,GMT2,GMT3,GMT4,GMT_US,GMT5,GMT6,GMT7,VALID1,VALID2,TYPE,SUBSWP,ABS_TIM2,ABS_TIM3,ABS_TIM1,SCN_CNT,START,END,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,T1A,T1B,T1C,T2A,T2B,T2C,T3A,T3B,T3C,T4A,T4B,T4C,T5A,T5B,T5C,SP1,SENS0A,SENS0B,SENS1A,SENS1B,SENS2A,SENS2B,SENS3A,SENS3B,SENS4A,SENS4B,SENS5A,SENS5B,SENS6A,SENS6B,SENS7A,SENS7B,SENS8A,SENS8B,SENSTTL1,SENSTTL2,METS,MET2,MET3,MET4,METUS,MET6,MET7,MET8,SEQCNTR1,SEQCNTR2,SP2,SP3,SP4,SP5,SP6,SP7,SP8,SP9,ID
2005-01-14T10:15:07.572,8637364,3886.813,0,0,0,       B,61967,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,176,0,4,11,40,0,1,32,128,203,180,131,185,2,141,10,8,0,0,0,0,0,0,0,0,0,0,2,0,26,41,0,0,4,0,4,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,154,155,154,162,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,174,0,12,101,212,242,15,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:09.494,8637487,3888.734,0,0,0,       B,61969,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,178,0,7,219,184,0,1,32,128,204,47,131,187,2,141,14,12,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,154,155,155,162,162,162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,176,0,11,52,167,242,17,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:11.494,8637615,3890.734,0,0,0,       B,61971,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,180,0,7,219,184,0,1,32,128,204,175,131,189,2,141,8,13,0,0,0,0,0,0,0,0,0,1,0,5,18,33,0,0,4,0,0,0,0,0,0,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,154,154,154,163,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,178,0,11,52,167,242,19,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:13.306,8637731,3892.547,0,0,0,       B,61973,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,182,0,9,196,0,0,1,32,128,205,35,131,191,2,141,5,9,0,0,0,0,0,0,0,0,0,0,1,2,31,35,3,1,5,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155,155,155,163,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,180,0,8,88,59,242,21,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:15.181,8637851,3894.422,0,0,0,       B,61974,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,183,0,9,196,0,0,1,32,128,205,155,131,193,2,141,15,8,0,0,0,0,0,0,0,0,0,0,0,2,13,37,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,155,154,155,162,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,182,0,6,111,243,242,22,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:17.056,8637971,3896.297,0,0,0,       B,61976,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,186,0,0,58,152,0,1,32,128,206,19,131,195,2,141,22,24,0,0,0,0,0,0,0,0,0,1,6,140,141,143,3,0,7,0,0,0,0,0,0,0,2,13,183,46,141,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,155,155,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,184,0,4,135,171,242,24,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:18.931,8638091,3898.172,0,0,0,       B,61978,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,188,0,0,58,152,0,1,32,128,206,139,131,197,2,141,20,27,0,0,0,0,0,0,0,0,0,6,9,142,150,155,12,0,5,0,0,0,0,0,0,0,1,17,181,36,141,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,155,155,155,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,186,0,2,159,99,242,26,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:20.806,8638211,3900.047,0,0,0,       B,61979,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,189,0,0,58,152,0,1,32,128,207,3,131,199,2,141,30,28,0,0,0,0,0,0,0,0,0,7,21,141,153,158,9,0,4,0,2,0,0,0,0,0,0,13,181,38,140,0,0,1,0,0,2,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,2,155,155,155,162,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,188,0,0,183,27,242,27,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:22.666,8638330,3901.906,0,0,0,       B,61981,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,191,0,4,11,40,0,1,32,128,207,122,131,201,2,141,28,34,0,0,0,0,0,0,0,0,0,9,15,143,156,161,6,0,1,0,1,0,0,0,0,0,3,19,188,68,165,0,0,0,0,0,0,0,1,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,154,155,163,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,189,0,13,212,10,242,29,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:24.510,8638448,3903.75,0,0,0,       B,61983,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,193,0,4,11,40,0,1,32,128,207,240,131,203,2,141,26,31,0,2,0,0,0,0,0,0,0,6,28,143,156,161,9,0,1,2,0,0,0,0,0,0,1,23,187,67,161,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,154,154,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,191,0,11,113,176,242,31,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:26.556,8638579,3905.797,0,0,0,       B,61984,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,194,0,7,219,184,0,1,32,128,208,115,131,205,2,141,27,20,0,0,0,0,0,0,0,0,0,3,22,142,157,161,11,0,0,0,0,0,0,0,0,0,1,12,183,53,159,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,154,154,155,162,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,193,0,12,40,203,242,32,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:28.385,8638696,3907.625,0,0,0,       B,61986,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,196,0,7,219,184,0,1,32,128,208,232,131,207,2,141,18,21,0,0,0,0,0,0,0,0,0,7,17,140,155,159,7,0,3,2,0,0,0,0,0,0,1,11,168,58,172,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,155,154,155,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,195,0,9,137,104,242,34,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:30.260,8638816,3909.5,0,0,0,       B,61988,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,198,0,9,196,0,0,1,32,128,209,96,131,209,2,141,9,21,0,1,0,0,0,0,0,0,0,2,22,121,151,155,7,0,0,0,0,0,0,0,0,0,0,5,168,39,167,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155,154,155,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,197,0,7,161,32,242,36,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:32.134,8638936,3911.375,0,0,0,       B,61990,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,200,0,9,196,0,0,1,32,128,209,216,131,211,2,141,16,18,0,0,0,0,0,0,0,0,0,0,8,118,151,153,11,0,0,1,0,0,0,0,0,0,0,8,166,51,167,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,155,154,154,162,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,199,0,5,184,216,242,38,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:34.009,8639056,3913.25,0,0,0,       B,61991,   SWP,1.1748,67.461,2.2328,3.2347,25.54,30.98,30.59,40.46,20.61,0.2578,38.44,0,17,179,202,0,0,58,152,0,1,32,128,210,80,131,213,2,141,12,11,0,0,0,0,0,0,0,0,0,2,5,44,149,151,2,0,1,0,0,0,0,0,0,0,0,2,154,20,174,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,155,154,162,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,201,0,3,208,144,242,39,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:35.884,8639176,3915.125,0,0,0,       B,61994,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,205,0,0,54,176,0,1,32,128,210,200,131,215,2,141,15,15,0,0,0,0,0,0,0,0,0,5,11,85,147,147,7,0,0,0,2,0,0,0,0,0,0,1,155,26,170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,153,154,161,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,203,0,1,232,72,242,42,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:37.744,8639295,3916.984,0,0,0,       B,61996,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,207,0,4,11,40,0,1,32,128,211,63,131,217,2,141,11,8,0,0,0,0,0,0,0,0,0,1,12,47,146,146,2,1,1,0,0,0,0,0,0,0,0,4,155,34,168,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,155,154,154,163,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,204,0,15,5,55,242,44,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:39.619,8639415,3918.859,0,0,0,       B,61998,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,209,0,4,7,64,0,1,32,128,211,183,131,219,2,141,10,5,0,0,0,0,0,0,0,0,0,1,3,21,145,144,2,0,0,0,0,0,0,0,0,0,0,0,147,17,171,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,154,161,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,206,0,13,28,239,242,46,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:41.634,8639544,3920.875,0,0,0,       B,61999,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,210,0,7,215,208,0,1,32,128,212,56,131,221,2,141,3,8,0,0,0,0,0,0,0,0,0,0,4,46,143,142,1,0,1,0,0,0,0,0,0,0,0,2,147,25,169,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,155,154,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,208,0,13,89,248,242,47,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:43.447,8639660,3922.688,0,0,0,       B,62001,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,212,0,7,219,184,0,1,32,128,212,172,131,223,2,141,15,13,0,0,0,0,0,0,0,0,0,3,1,34,143,142,4,0,1,0,1,0,0,0,0,0,0,0,148,29,169,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,155,154,154,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,210,0,10,125,140,242,49,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:45.322,8639780,3924.563,0,0,0,       B,62002,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,213,0,7,215,208,0,1,32,128,213,36,131,225,2,141,6,8,0,0,0,0,0,0,0,0,0,3,1,23,142,141,1,0,0,0,0,0,0,0,0,0,0,1,143,17,170,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,154,154,155,161,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,212,0,8,149,68,242,50,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:47.197,8639900,3926.438,0,0,0,       B,62004,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,215,0,9,192,24,0,1,32,128,213,156,131,227,2,141,3,3,0,0,0,0,0,0,0,0,0,2,2,23,141,117,4,0,0,0,0,0,0,0,0,0,0,1,144,31,170,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,155,154,162,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,214,0,6,172,252,242,52,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:49.056,8640019,3928.297,0,0,0,       B,62006,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,218,0,0,54,176,0,1,32,128,214,19,131,229,2,141,8,10,0,0,0,0,0,0,0,0,0,0,1,21,141,139,2,0,0,1,0,0,0,0,0,0,0,1,144,15,170,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,154,154,155,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,216,0,4,135,171,242,54,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:50.931,8640139,3930.172,0,0,0,       B,62008,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,220,0,0,54,176,0,1,32,128,214,139,131,231,2,141,6,7,0,0,0,0,0,0,0,0,0,0,2,22,140,119,3,0,0,0,0,0,0,0,0,0,1,2,141,16,169,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,155,154,154,161,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,218,0,2,159,99,242,56,0,0,0,0,0,0,0,0,2
2005-01-14T10:15:52.806,8640259,3932.047,0,0,0,       B,62010,   SWP,1.1748,66.974,2.2328,3.2347,25.77,31.97,31.97,41.46,23.99,0.4055,38.63,0,17,179,222,0,2,30,248,0,1,32,128,215,3,131,233,2,141,6,5,0,0,0,0,0,0,0,0,0,0,2,7,142,103,2,0,1,0,0,0,0,0,0,0,2,0,142,24,169,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,155,155,154,162,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,220,0,0,183,27,242,58,0,0,0,0,0,0,0,0,2
